site_id,site_name,site_toponym,site_x_coordinate,site_y_coordinate,report_id,report_site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,124,Italic sigillata,,Italische sigillata,Italic sigillata,,-27,100,claude_text,present,9,Name stated explicitly in the text.,9,Explicitly found in layers at the site.,8,date read from the passage,9,"de Italische sigillata, de gratenbeker en Oberaden 83 amfoor, in lagen"
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,124,Beaker,,gratenbeker,Beaker,,-27,100,claude_text,present,9,Name stated explicitly in the text as 'gratenbeker'.,9,Explicitly found in layers at the site.,8,date read from the passage,9,"de Italische sigillata, de gratenbeker en Oberaden 83 amfoor, in lagen"
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,124,pottery,Oberaden 83,Oberaden 83 amfoor,pottery,,-11,-7,claude+typology,present,9,Typology code Oberaden 83 explicitly stated in the text.,9,Explicitly found in layers at the site.,9,dated from typology code (only as certain as the identification),9,"de Italische sigillata, de gratenbeker en Oberaden 83 amfoor, in lagen"
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,122,Honey pot,,honingpot,Honey pot,1,-12,450,claude_text,present,9,Name stated explicitly in the text as 'honingpot'.,9,Explicitly found against the eastern foundation of the building.,8,date read from the passage,9,Ook de complete honingpot die tegen de oostelijke fundering aanstond
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,127,Honey pot,,honingpot,Honey pot,1,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,"Explicitly found at the site, described as broken into 86 sherds.",8,date read from the passage,6,De in 86 scherven uiteen gevallen honingpot en de opvulling van de funderingen van het gebouw zijn grote hoeveelheden vondsten op een klein oppervlak.
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,127,Coarse ware,,ruwwandige aardewerk,Coarse ware,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",7,General statement about pottery produced and found at Heerlen.,8,date read from the passage,5,Met name het ruwwandige en gladwandige aardewerk is in Heerlen geproduceerd
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,127,Smooth-walled ware,,gladwandige aardewerk,Smooth-walled ware,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",7,General statement about pottery produced and found at Heerlen.,8,date read from the passage,5,Met name het ruwwandige en gladwandige aardewerk is in Heerlen geproduceerd
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,127,Amphora,,amforen,Amphora,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",7,General statement about pottery found at Heerlen.,8,date read from the passage,5,"veel van de amforen en de tafelwaar is van verder afkomstig: Italië, Spanje en Zuid-Frankrijk"
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,127,Tableware,,tafelwaar,Tableware,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",7,General statement about pottery found at Heerlen.,8,date read from the passage,5,"veel van de amforen en de tafelwaar is van verder afkomstig: Italië, Spanje en Zuid-Frankrijk"
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Late Roman cooking pot,Alzey 27,RUWW POT ALZEI 27,Late Roman cooking pot,1,300,450,claude+typology,present,10,Type code explicitly stated in the catalogue table.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V2.003 1 1 34 NT 1 RUWW POT ALZEI 27 RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Smoked coarse ware,,RUWW SMOOK,Smoked coarse ware,1,0,300,claude_text,present,9,"Baksel RUWW SMOOK = smoked coarse ware, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V7.001 1 1 10 0-300 1 RUWW SMOOK RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Argonne ware bowl,ARGO,TS ARGON KOM ARGO,Argonne ware bowl,1,190,300,claude_text,present,9,"TS ARGON KOM = Argonne terra sigillata bowl, type code ARGO stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V12.001 1 1 57 190-300 1 TS ARGON KOM ARGO
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Coarse ware pot,,RUWW POT URMI,Coarse ware pot,1,190,300,claude_text,present,9,"RUWW POT from Urmitz, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V12.001 2 1 139 190-300 1 RUWW POT URMI
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Mortarium,Brunsting 36,WRIJF BR 36,Mortarium,1,40,260,claude+typology,present,10,Type code BR 36 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V21.001 1 1 46 NT 1 WRIJF WRIJF BR 36 RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Smooth-walled jug,Stuart 109,GLADW KRUIK ST 109,Smooth-walled jug,2,70,200,claude+typology,present,10,Type code ST 109 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V22.001 1 2 89 105-125 1 GLADW KRUIK ST 109 HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Jug,,GLADW KRUIK HEER,Jug,5,105,125,claude_text,present,9,"GLADW KRUIK from Heerlen, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V22.001 2 5 23 105-125 1 GLADW KRUIK HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Jug,,GLADW KRUIK TIEN,Jug,1,105,125,claude_text,present,9,"GLADW KRUIK from Tienen, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V22.001 3 1 37 105-125 1 GLADW KRUIK TIEN
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Jug,,GLADW KRUIK HEER,Jug,1,70,300,claude_text,present,9,"GLADW KRUIK from Heerlen, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V23.001 1 1 6 70-300 1 GLADW KRUIK HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Jug,,GLADW KRUIK RY,Jug,1,300,375,claude_text,present,9,"GLADW KRUIK from Rhine region, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V24.001 1 1 7 300-375 1 GLADW KRUIK RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Painted ware beaker,,VERF TECH b BEKER HEER,Painted ware beaker,1,300,375,claude_text,present,9,"VERF TECH b BEKER = painted ware beaker, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V24.001 2 1 8 300-375 1 VERF TECH b BEKER HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Baetican olive oil amphora,Dressel 20,AMFOOR DR 20,Baetican olive oil amphora,3,-10,260,claude+typology,present,10,Type code DR 20 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V25.001 1 3 582 300-375 1 AMFOOR AMF1 AMFOOR DR 20 SP
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Smooth-walled pot,,GLADW POT HEER,Smooth-walled pot,5,300,375,claude_text,present,9,"GLADW POT from Heerlen, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V25.001 2 5 158 300-375 1 GLADW POT HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Jug,,GLADW KRUIK TIEN,Jug,2,300,375,claude_text,present,9,"GLADW KRUIK from Tienen, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V25.001 3 2 224 300-375 1 GLADW KRUIK TIEN
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Smoked coarse ware,,RUWW SMOOK RY,Smoked coarse ware,1,300,375,claude_text,present,9,"RUWW SMOOK = smoked coarse ware, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V25.001 4 1 10 300-375 1 RUWW SMOOK RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Amphora,,AMFOOR AMF1 SP,Amphora,2,300,375,claude_text,present,9,"AMFOOR AMF1 from Spain, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V25.002 1 2 120 300-375 2 AMFOOR AMF1 AMFOOR SP
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Late Roman storage jar,Alzey 30,RUWW KAN ALZEI 30,Late Roman storage jar,19,300,450,claude+typology,present,10,Type code ALZEI 30 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V27.001 1 19 385 300-375 1 RUWW KAN ALZEI 30
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Coarse ware lid,Niederbieber 120A,RUWW DEKSEL NB 120A,Coarse ware lid,1,300,375,claude_text,present,10,Type code NB 120A explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V28.001 1 1 13 300-375 1 RUWW DEKSEL NB 120A HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Terra nigra,,TN,Terra nigra,1,300,375,claude_text,present,9,"TN = terra nigra, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V28.001 2 1 3 300-375 1 TN
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Jug,,GLADW KRUIK RY,Jug,2,300,375,claude_text,present,9,"GLADW KRUIK from Rhine region, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V29.001 1 2 33 300-375 1 GLADW KRUIK RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Smooth-walled ware,,GLADW RY,Smooth-walled ware,1,300,375,claude_text,present,7,"GLADW = smooth-walled ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V29.001 2 1 10 300-375 1 GLADW RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Color-coated beaker,Niederbieber 33,VERF TECH d BEKER NB 33,Color-coated beaker,1,150,300,claude+typology,present,10,Type code NB 33 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V30.001 1 1 3 NT 1 VERF TECH d BEKER NB 33 ARGO
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Late Roman cooking pot,Alzey 27,RUWW POT ALZEI 27,Late Roman cooking pot,1,300,450,claude+typology,present,10,Type code ALZEI 27 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V30.001 2 1 29 NT 1 RUWW POT ALZEI 27 MAY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Coarse ware cooking pot,Niederbieber 89,RUWW SMOOK POT NB 89,Coarse ware cooking pot,1,150,300,claude+typology,present,10,Type code NB 89 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V30.001 3 1 24 NT 1 RUWW SMOOK POT NB 89 URMI
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Coarse ware cooking pot,Niederbieber 89,RUWW POT NB 89,Coarse ware cooking pot,1,150,300,claude+typology,present,10,Type code NB 89 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V30.001 4 1 24 NT 1 RUWW POT NB 89 RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Coarse ware bowl,Stuart 210,RUWW POT ST 210,Coarse ware bowl,1,70,260,claude+typology,present,10,Type code ST 210 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V30.001 5 1 119 NT 1 RUWW POT ST 210 RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Smoked coarse ware lid,Niederbieber 120A,RUWW SMOOK DEKSEL NB 120A,Smoked coarse ware lid,1,190,300,claude_text,present,10,Type code NB 120A explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V33.001 1 1 51 190-300 1 RUWW SMOOK DEKSEL NB 120A URMI
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Smoked coarse ware,,RUWW SMOOK RY,Smoked coarse ware,1,190,300,claude_text,present,9,"RUWW SMOOK = smoked coarse ware, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V33.001 2 1 19 190-300 1 RUWW SMOOK RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Amphora,,AMFOOR AMF1 SP,Amphora,1,190,300,claude_text,present,9,"AMFOOR AMF1 from Spain, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V33.001 3 1 49 190-300 1 AMFOOR AMF1 AMFOOR SP
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Coarse ware pot,Stuart 201B,RUWW POT ST 201B,Coarse ware pot,1,70,120,claude_text,present,10,Type code ST 201B explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V35.002 1 1 17 70-120 1 RUWW POT ST 201B RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Jug,,GLADW KRUIK TIEN,Jug,1,70,120,claude_text,present,9,"GLADW KRUIK from Tienen, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V35.002 2 1 55 70-120 1 GLADW KRUIK TIEN
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Jug,,GLADW KRUIK RY,Jug,1,70,120,claude_text,present,9,"GLADW KRUIK from Rhine region, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V35.002 3 1 62 70-120 1 GLADW KRUIK RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Amphora,,AMFOOR AMF3 F,Amphora,1,70,120,claude_text,present,9,"AMFOOR AMF3 from France, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V35.002 4 1 22 70-120 1 AMFOOR AMF3 AMFOOR F
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Smoked coarse ware,,RUWW SMOOK MA,Smoked coarse ware,1,70,120,claude_text,present,9,"RUWW SMOOK = smoked coarse ware, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V35.002 5 1 21 70-120 1 RUWW SMOOK MA
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,154,Jug,,GLADW KRUIK HEER,Jug,3,70,120,claude_text,present,9,"GLADW KRUIK from Heerlen, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V35.002 6 3 35 70-120 3 GLADW KRUIK HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Terra sigillata plate,Dragendorff 18/31,TS OOSTGL BORD DRAG 18/31,Terra sigillata plate,1,70,200,claude+typology,present,10,Type code DRAG 18/31 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V41.001 1 1 19 120-300 1 TS OOSTGL BORD DRAG 18/31 RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Jug,,GLADW KRUIK HEER,Jug,1,0,300,claude_text,present,9,"GLADW KRUIK from Heerlen, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V42.001 1 1 16 0-300 1 GLADW KRUIK HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware,,RUWW RY,Coarse ware,1,200,230,claude_text,present,7,"RUWW = coarse ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V45.001 1 1 106 200-230 1 RUWW RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Terra nigra pot,,TN POT INDET HEER,Terra nigra pot,7,200,230,claude_text,present,9,"TN POT INDET = terra nigra pot, indeterminate type, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V45.002 1 7 217 200-230 1 TN POT INDET HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware,,RUWW HEER,Coarse ware,5,200,230,claude_text,present,7,"RUWW = coarse ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V45.002 2 5 291 200-230 1 RUWW HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Terra sigillata plate,Dragendorff 18/31,TS OOSTGL BORD DRAG 18/31,Terra sigillata plate,1,70,200,claude+typology,present,10,Type code DRAG 18/31 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V45.002 3 1 56 200-230 1 TS OOSTGL BORD DRAG 18/31 RHEI
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Jug,,GLADW KRUIK HEER,Jug,4,200,230,claude_text,present,9,"GLADW KRUIK from Heerlen, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V45.002 4 4 96 200-230 3 GLADW KRUIK HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Smoked coarse ware,,RUWW SMOOK URMI,Smoked coarse ware,2,200,230,claude_text,present,9,"RUWW SMOOK from Urmitz, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V45.002 5 2 15 200-230 1 RUWW SMOOK URMI
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware lid,Niederbieber 120A,RUWW DEKSEL NB 120A,Coarse ware lid,1,200,230,claude_text,present,10,Type code NB 120A explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V45.002 6 1 8 200-230 1 RUWW DEKSEL NB 120A RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware,,RUWW RY,Coarse ware,1,200,230,claude_text,present,7,"RUWW = coarse ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V45.002 7 1 77 200-230 1 RUWW RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Smooth-walled pot,,GLADW POT RY,Smooth-walled pot,1,200,230,claude_text,present,9,"GLADW POT = smooth-walled pot, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V45.002 8 1 35 200-230 1 GLADW POT RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Mortarium,Brunsting 37,WRIJF BR 37,Mortarium,1,70,200,claude+typology,present,10,Type code BR 37 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V46.002 1 1 458 200-300 1 WRIJF WRIJF BR 37 RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Metallic gloss ware beaker,,VERF TECH d BEKER ARGO,Metallic gloss ware beaker,3,200,300,claude_text,present,9,"VERF TECH d BEKER = metallic gloss ware beaker, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V46.002 2 3 11 200-300 1 VERF TECH d BEKER ARGO
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware,,RUWW RY,Coarse ware,4,200,300,claude_text,present,7,"RUWW = coarse ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V46.002 3 4 46 200-300 1 RUWW RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware,,RUWW MA,Coarse ware,1,200,300,claude_text,present,7,"RUWW = coarse ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V46.002 4 1 5 200-300 1 RUWW MA
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Terra sigillata decorated bowl,Dragendorff 37,TS ZUIDGL KOM DRAG 37,Terra sigillata decorated bowl,1,70,300,claude+typology,present,10,Type code DRAG 37 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V47.001 1 1 5 NT 1 TS ZUIDGL KOM DRAG 37
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,pottery,Oberaden 83,AMFOOR OB 83,pottery,1,-11,-7,claude+typology,present,10,Type code OB 83 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V48.002 1 1 106 NT 1 AMFOOR AMF1 AMFOOR OB 83 SP
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware,,RUWW HEER,Coarse ware,1,0,300,claude_text,present,7,"RUWW = coarse ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V49.001 1 1 2 0-300 1 RUWW HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Smooth-walled ware,,GLADW MA,Smooth-walled ware,1,0,300,claude_text,present,7,"GLADW = smooth-walled ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V49.001 2 1 6 0-300 1 GLADW MA
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Jug,,GLADW KRUIK HEER,Jug,2,70,300,claude_text,present,9,"GLADW KRUIK from Heerlen, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V50.001 1 2 19 70-300 2 GLADW KRUIK HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Color-coated beaker,Niederbieber 33,VERF TECH d BEKER NB 33,Color-coated beaker,2,150,300,claude+typology,present,10,Type code NB 33 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V51.001 1 2 25 200-300 1 VERF TECH d BEKER NB 33 ARGO
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware cooking pot,Niederbieber 89,RUWW SMOOK POT NB 89,Coarse ware cooking pot,1,150,300,claude+typology,present,10,Type code NB 89 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V51.001 2 1 47 200-300 1 RUWW SMOOK POT NB 89 RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coated ware beaker,Stuart 2,VERF TECH b BEKER ST 2,Coated ware beaker,2,70,200,claude+typology,present,10,Type code ST 2 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V51.001 3 2 5 200-300 1 VERF TECH b BEKER ST 2 HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Color-coated beaker,Niederbieber 30,VERF TECH b BEKER NB 30,Color-coated beaker,1,130,300,claude+typology,present,10,Type code NB 30 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V51.001 4 1 8 200-300 1 VERF TECH b BEKER NB 30 RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Smoked coarse ware,,RUWW SMOOK RY,Smoked coarse ware,2,200,300,claude_text,present,9,"RUWW SMOOK = smoked coarse ware, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V51.001 5 2 13 200-300 2 RUWW SMOOK RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Jug,,GLADW KRUIK RY,Jug,2,200,300,claude_text,present,9,"GLADW KRUIK from Rhine region, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V51.001 6 2 10 200-300 2 GLADW KRUIK RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware pot,,RUWW POT RY,Coarse ware pot,1,200,300,claude_text,present,9,"RUWW POT = coarse ware pot, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V51.001 7 1 26 200-300 1 RUWW POT RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Amphora,,AMFOOR ROOD MA,Amphora,1,200,300,claude_text,present,9,"AMFOOR ROOD = red amphora, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V51.001 8 1 7 200-300 1 AMFOOR ROOD AMFOOR MA
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware cooking pot,Niederbieber 89,RUWW SMOOK POT NB 89 TIEN,Coarse ware cooking pot,1,150,300,claude+typology,present,10,Type code NB 89 explicitly stated.,10,Listed as a find in the determinatielijst aardewerk.,10,dated from typology code (only as certain as the identification),10,HEEN2-18V53.001 1 1 13 120-300 1 RUWW SMOOK POT NB 89 TIEN
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware,,RUWW TIEN,Coarse ware,1,120,300,claude_text,present,7,"RUWW = coarse ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V53.001 2 1 10 120-300 1 RUWW TIEN
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Jug,,GLADW KRUIK RY,Jug,1,120,300,claude_text,present,9,"GLADW KRUIK from Rhine region, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V53.001 3 1 5 120-300 1 GLADW KRUIK RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware,,RUWW MA,Coarse ware,1,200,300,claude_text,present,7,"RUWW = coarse ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V54.004 1 1 4 200-300 1 RUWW MA
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Jug,,GLADW KRUIK RY,Jug,4,200,300,claude_text,present,9,"GLADW KRUIK from Rhine region, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V54.004 2 4 20 200-300 4 GLADW KRUIK RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Painted ware beaker,,VERF TECH b BEKER HEER,Painted ware beaker,1,200,300,claude_text,present,9,"VERF TECH b BEKER = painted ware beaker, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V54.004 3 1 5 200-300 1 VERF TECH b BEKER HEER
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Jug,,GLADW KRUIK RY,Jug,1,200,300,claude_text,present,9,"GLADW KRUIK from Rhine region, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V54.004 4 1 3 200-300 1 GLADW KRUIK RY
