site_id,site_name,toponym,site_literature_ids,literature_link_level,find_id,original_id,ceramic_category,ceramic_type_original,typology,material_original,start_period_original,end_period_original,start_date,end_date,date_span_years,record_weight,original_count,original_count_known,date_type,source,x_coordinate_rd,y_coordinate_rd,comments,original_comments,type_url,material_url,selection_scenario
12105,Kerkrade,Kaalheide,12716;12736,site-level only; not a find-to-PDF link,63576,846616,Pottery vessel or vessel ware,terra sigillata:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,2,True,ABR,Archis3,201220,319530,,stuk Drag. 32 en randfragment Drag. 18/31,https://data.cultureelerfgoed.nl/term/id/abr/2641545d-0da9-460f-96d5-048dd7a4479d,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12105,Kerkrade,Kaalheide,12716;12736,site-level only; not a find-to-PDF link,63578,751843,Pottery vessel or vessel ware,aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,201100,319490,,,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63746,851263,Pottery vessel or vessel ware,aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,200020,321270,,varia; geen terra sigillata,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63748,789172,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,199800,321250,,veels tukken,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63749,789173,Pottery vessel or vessel ware,aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,199800,321250,,scherven,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63750,720793,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,199800,321330,,"tegulae (30x40) en imbrices, geen stempels, enkele wit (lokale variant ?)",https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63751,720794,Roofing ceramic,tegula,,keramiek,ROM,ROM,-12,450,462,1,1,True,ABR,Archis3,199800,321330,,M: spijker er in,https://data.cultureelerfgoed.nl/term/id/abr/1bd1d384-d48a-45d0-a057-5370bbb552ed,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63753,720796,Building ceramic,hypocausttegel,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,199800,321330,,,https://data.cultureelerfgoed.nl/term/id/abr/d4bb8c79-3611-4abb-aaf0-28e6bd755be7,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63754,720797,Pottery vessel or vessel ware,terra sigillata:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,199800,321330,,varia; E: zie artikel Peters 1922,https://data.cultureelerfgoed.nl/term/id/abr/2641545d-0da9-460f-96d5-048dd7a4479d,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63755,720798,Pottery vessel or vessel ware,gladwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,199800,321330,,varia; zie artikel Peters 1922,https://data.cultureelerfgoed.nl/term/id/abr/2a0729f1-99cd-466b-94a3-eda91ffb8a8e,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63756,720799,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,199800,321330,,varia; zie artikel Peters 1922,https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63757,720800,Pottery vessel or vessel ware,terra nigra:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,199800,321330,,varia; zie artikel Peters 1922,https://data.cultureelerfgoed.nl/term/id/abr/1d9d55de-45bf-4ff6-bcc3-08976023fce9,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12118,Landgraaf,Overstehof,12774,site-level only; not a find-to-PDF link,63752,720795,Building ceramic,tubulus,,keramiek,ROMM,ROMM,70,270,200,1,,False,ABR,Archis3,199800,321330,,,https://data.cultureelerfgoed.nl/term/id/abr/7c25ce60-b49a-4dd2-9b0b-12c3cd4e1494,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12120,Gulpen,Kampborn,12712;12732,site-level only; not a find-to-PDF link,63764,1277853,Pottery vessel or vessel ware,terra sigillata:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,190250,313300,,,https://data.cultureelerfgoed.nl/term/id/abr/2641545d-0da9-460f-96d5-048dd7a4479d,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12120,Gulpen,Kampborn,12712;12732,site-level only; not a find-to-PDF link,63765,1277854,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,190250,313300,,,https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12120,Gulpen,Kampborn,12712;12732,site-level only; not a find-to-PDF link,63766,1277855,Pottery vessel or vessel ware,aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,190250,313300,,,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12120,Gulpen,Kampborn,12712;12732,site-level only; not a find-to-PDF link,63767,1277856,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,190250,313300,,,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12120,Gulpen,Kampborn,12712;12732,site-level only; not a find-to-PDF link,63770,727524,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,190300,313300,,meerdere fragmenten,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12120,Gulpen,Kampborn,12712;12732,site-level only; not a find-to-PDF link,63772,730581,Other/indeterminate ceramic object,object onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,190300,313300,,niet verder beschreven,https://data.cultureelerfgoed.nl/term/id/abr/74b98e73-9a10-4a13-939b-060012d3dd5c,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12120,Gulpen,Kampborn,12712;12732,site-level only; not a find-to-PDF link,63774,687033,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,190300,313300,,,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12120,Gulpen,Kampborn,12712;12732,site-level only; not a find-to-PDF link,63782,853749,Pottery vessel or vessel ware,vaatwerk,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,190250,313300,,opvallend: geen terra sigillata,https://data.cultureelerfgoed.nl/term/id/abr/7bcfc891-1148-49e9-b28c-c10c90b444f4,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12120,Gulpen,Kampborn,12712;12732,site-level only; not a find-to-PDF link,63784,1294069,Pottery vessel or vessel ware,aardewerk:onbepaald,,keramiek,ROMMB,ROMMB,150,270,120,1,,False,ABR,Archis3,190300,313300,,,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63847,658332,Roofing ceramic,imbrex,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,195600,317160,,,https://data.cultureelerfgoed.nl/term/id/abr/fa32056a-abd8-4504-b4fd-89a30c773a2b,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63851,658336,Pottery vessel or vessel ware,"aardewerk, gedraaid:onbepaald",,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,195600,317160,,,https://data.cultureelerfgoed.nl/term/id/abr/70f62ab2-09fe-47dd-aaf3-7cc456eca8b7,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63853,686763,Pottery vessel or vessel ware,aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,195620,317140,,,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63854,689516,Roofing ceramic,imbrex,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,195620,317140,,,https://data.cultureelerfgoed.nl/term/id/abr/fa32056a-abd8-4504-b4fd-89a30c773a2b,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63842,726499,Pottery vessel or vessel ware,"wrijfschaal, dikwandig aardew. - Stuart 148/Brunsting 37:verticale rand",Stuart 148; Brunsting 37,keramiek,ROMM,ROMM,10,50,40,1,,False,Type,Archis3,195650,317270,,,https://data.cultureelerfgoed.nl/term/id/abr/91546fe2-da6a-44d7-b27c-ad6b7a782b39,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63837,726494,Pottery vessel or vessel ware,"aardewerk, gedraaid:onbepaald",,keramiek,ROMM,ROMM,70,270,200,1,,False,ABR,Archis3,195650,317270,,,https://data.cultureelerfgoed.nl/term/id/abr/70f62ab2-09fe-47dd-aaf3-7cc456eca8b7,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63838,726495,Roofing ceramic,imbrex,,keramiek,ROMM,ROMM,70,270,200,1,,False,ABR,Archis3,195650,317270,,,https://data.cultureelerfgoed.nl/term/id/abr/fa32056a-abd8-4504-b4fd-89a30c773a2b,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63844,726501,Pottery vessel or vessel ware,"geverfd aardewerk, techniek b:onbepaald",,keramiek,ROMM,ROMM,70,270,200,1,,False,ABR,Archis3,195650,317270,,,https://data.cultureelerfgoed.nl/term/id/abr/a6eb10f8-0978-4176-a977-e783089bf327,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63846,726503,Pottery vessel or vessel ware,amfoor aardewerk:onbepaald,,keramiek,ROMM,ROMM,70,270,200,1,,False,ABR,Archis3,195650,317270,,,https://data.cultureelerfgoed.nl/term/id/abr/dda539d4-48a1-4568-a52f-d6440d1c3835,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63841,726498,Pottery vessel or vessel ware,ruwwandige (kook)pot - Niederbieber 89:dekselgeul,Niederbieber 89,keramiek,ROMM,ROMM,100,300,200,1,,False,Type,Archis3,195650,317270,,,https://data.cultureelerfgoed.nl/term/id/abr/541ce2e7-a3aa-4cac-8617-5e433f68a2a9,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63843,726500,Pottery vessel or vessel ware,"Terra sigillata wrijfschaal - Dragendorff 45, Midden-Oostgallisch",Dragendorff 45,keramiek,ROMMB,ROMMB,120,320,200,1,,False,Type,Archis3,195650,317270,,,https://data.cultureelerfgoed.nl/term/id/abr/e5100a58-3cb6-45a5-9578-891f81c5dbfa,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12135,Huls,Schanternelbosje,12759,site-level only; not a find-to-PDF link,63845,726502,Pottery vessel or vessel ware,"geverfd aardewerk, gedraaid - techniek d:glanzend zwart op rood:onbepaald",,keramiek,ROMMB,ROMMB,150,270,120,1,,False,ABR,Archis3,195650,317270,,,https://data.cultureelerfgoed.nl/term/id/abr/81529ce1-2c01-4aac-93ec-34acc118fe1e,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63916,662606,Pottery vessel or vessel ware,ruwwandig deksel - Stuart 219,Stuart 219,keramiek,ROMV,ROMM,-12,270,282,1,6,True,ABR,Archis3,203501,320201,,,https://data.cultureelerfgoed.nl/term/id/abr/7098e14d-9f33-4b1b-8c4f-bd5c69504efd,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63920,662610,Pottery vessel or vessel ware,gladwandig Romeins aardewerk:bord,,keramiek,ROMV,ROMM,-12,270,282,1,2,True,ABR,Archis3,203501,320201,,,https://data.cultureelerfgoed.nl/term/id/abr/56d12ede-8cb4-4bfb-91f3-81da961ec1be,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63903,262455,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,203550,320130,,,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63904,262449,Pottery vessel or vessel ware,terra sigillata:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,203560,320300,,E:STEMPEL OSISOFE,https://data.cultureelerfgoed.nl/term/id/abr/2641545d-0da9-460f-96d5-048dd7a4479d,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63906,262451,Pottery vessel or vessel ware,"aardewerk, gedraaid:onbepaald",,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,203560,320300,,,https://data.cultureelerfgoed.nl/term/id/abr/70f62ab2-09fe-47dd-aaf3-7cc456eca8b7,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63907,288658,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,2,True,ABR,Archis3,203573,320258,,in colluvium,https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63908,288659,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,2,True,ABR,Archis3,203573,320258,,in colluvium,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63910,288656,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,2,True,ABR,Archis3,203640,320117,,,https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63911,288657,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,2,True,ABR,Archis3,203640,320117,,,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63912,288660,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,2,True,ABR,Archis3,203625,320338,,,https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63913,288661,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,5,True,ABR,Archis3,203625,320338,,,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63918,662608,Pottery vessel or vessel ware,"wrijfschaal, dikwandig aardew.",,keramiek,ROM,ROM,-12,450,462,1,1,True,ABR,Archis3,203501,320201,,,https://data.cultureelerfgoed.nl/term/id/abr/671b3b1b-2521-4143-9188-14f1a921dc8f,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63919,662609,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,6,True,ABR,Archis3,203501,320201,,ondet.,https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63921,662611,Pottery vessel or vessel ware,dikwandig:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,1,True,ABR,Archis3,203501,320201,,ondet.,https://data.cultureelerfgoed.nl/term/id/abr/60438e08-041c-4055-86a2-a096e249cbb4,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63922,662612,Roofing ceramic,tegula,,keramiek,ROM,ROM,-12,450,462,1,2,True,ABR,Archis3,203501,320201,,,https://data.cultureelerfgoed.nl/term/id/abr/1bd1d384-d48a-45d0-a057-5370bbb552ed,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63927,355628,Pottery vessel or vessel ware,gladwandig Romeins aardewerk:kruik,,keramiek,ROM,ROM,-12,450,462,1,1,True,ABR,Archis3,203553,320244,,zie beschrijving,https://data.cultureelerfgoed.nl/term/id/abr/8b63dd1c-e7c2-49e0-9863-b1b028197c7a,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63928,355629,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,4,True,ABR,Archis3,203553,320244,,zie beschrijving,https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63930,355632,Pottery vessel or vessel ware,gladwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,1,True,ABR,Archis3,203584,320117,,,https://data.cultureelerfgoed.nl/term/id/abr/2a0729f1-99cd-466b-94a3-eda91ffb8a8e,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
