SiteID,Name,X-coordinate,Y-coordinate
12011,Eygelshoven,202250,323350
12011,Eygelshoven,202150,323200
12011,Eygelshoven,202150,323200
12011,Eygelshoven,202150,323200
12011,Eygelshoven,202170,323400
12011,Eygelshoven,202170,323400
12011,Eygelshoven,202170,323400
12011,Eygelshoven,202500,323400
12011,Eygelshoven,202100,323200
12011,Eygelshoven,202300,323300
12011,Eygelshoven,202500,323300
12011,Eygelshoven,202250,323350
11974,Eijsden,177750,309824
12013,Colmont,192460,318380
12013,Colmont,192500,318250
12013,Colmont,192500,318250
11975,Schimmert,185950,322400
11975,Schimmert,185950,322400
11975,Schimmert,185950,322400
11975,Schimmert,185950,322400
11975,Schimmert,185950,322400
11975,Schimmert,185950,322400
11975,Schimmert,186080,322400
12013,Colmont,192500,318250
11975,Schimmert,186080,322400
11975,Schimmert,186080,322400
11975,Schimmert,186000,322400
11975,Schimmert,186000,322400
11975,Schimmert,185950,322400
12013,Colmont,192400,318375
11975,Schimmert,185950,322400
12013,Colmont,192460,318380
11975,Schimmert,185950,322450
12013,Colmont,192368,318425
12013,Colmont,192400,318375
12013,Colmont,192463,318275
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
12013,Colmont,192460,318380
12013,Colmont,192460,318380
11975,Schimmert,185950,322450
12013,Colmont,192460,318380
12013,Colmont,192460,318380
11975,Schimmert,185950,322450
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
11975,Schimmert,185950,322450
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
11975,Schimmert,185950,322450
12013,Colmont,192460,318380
12013,Colmont,192460,318380
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
11975,Schimmert,185950,322450
12019,Bemelen,180500,317600
12019,Bemelen,180500,317600
11975,Schimmert,185950,322450
11975,Schimmert,186060,322400
11975,Schimmert,186060,322400
11975,Schimmert,186060,322400
11975,Schimmert,186060,322400
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
11975,Schimmert,186060,322400
11975,Schimmert,186060,322400
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
11975,Schimmert,186060,322400
11975,Schimmert,186060,322400
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
11975,Schimmert,185950,322400
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
11947,Bocholtz,199640,313760
11975,Schimmert,185950,322400
11975,Schimmert,186080,322400
11975,Schimmert,186080,322400
11975,Schimmert,186080,322400
11981,Weustenrade,192350,324000
11981,Weustenrade,192350,324000
11981,Weustenrade,192350,324000
11981,Weustenrade,192350,324000
11981,Weustenrade,192350,324000
11947,Bocholtz,199640,313760
11995,Kerkrade,202820,319900
11995,Kerkrade,202820,319900
11995,Kerkrade,202751,319778
12019,Bemelen,180500,317640
12019,Bemelen,180500,317640
12019,Bemelen,180500,317640
11995,Kerkrade,202751,319778
12026,Berg,180800,316500
12026,Berg,180800,316500
12026,Berg,180800,316500
11995,Kerkrade,202751,319778
11995,Kerkrade,202751,319778
12026,Berg,180800,316500
12026,Berg,180800,316500
12026,Berg,180800,316500
11995,Kerkrade,202751,319778
11995,Kerkrade,202751,319778
12026,Berg,180800,316500
11995,Kerkrade,202751,319778
12026,Berg,180800,316500
12026,Berg,180800,316500
12026,Berg,180800,316500
12026,Berg,180800,316500
11995,Kerkrade,202718,319765
11995,Kerkrade,202718,319765
12026,Berg,180825,316575
12026,Berg,180825,316575
11995,Kerkrade,202718,319765
11995,Kerkrade,202820,319780
11995,Kerkrade,202595,319861
12026,Berg,180800,316600
12026,Berg,180800,316600
12026,Berg,180880,316700
12026,Berg,180880,316700
12026,Berg,180880,316700
12026,Berg,180880,316700
12026,Berg,180880,316700
12026,Berg,180880,316700
12010,Kerkrade,198536,318270
12026,Berg,180800,316650
12010,Kerkrade,198520,318294
12026,Berg,180800,316650
12010,Kerkrade,198520,318294
12010,Kerkrade,198520,318294
12026,Berg,180800,316650
12010,Kerkrade,198641,318325
12010,Kerkrade,198536,318270
12010,Kerkrade,198536,318270
12026,Berg,180800,316650
12010,Kerkrade,198536,318270
12026,Berg,180750,316540
12026,Berg,180750,316540
12026,Berg,180750,316540
12026,Berg,180750,316540
12010,Kerkrade,198536,318270
12026,Berg,180750,316540
12026,Berg,180750,316540
12026,Berg,180750,316540
12026,Berg,180750,316540
12026,Berg,180750,316540
12026,Berg,180750,316540
12026,Berg,180802,316660
12026,Berg,180802,316660
12026,Berg,180802,316660
12026,Berg,180802,316660
12026,Berg,180850,316650
12026,Berg,180800,316600
12010,Kerkrade,198536,318270
12010,Kerkrade,198536,318270
12010,Kerkrade,198536,318270
12010,Kerkrade,198536,318270
12010,Kerkrade,198536,318270
12010,Kerkrade,198536,318270
12010,Kerkrade,198536,318270
12034,Kerkrade,199120,319300
12010,Kerkrade,198536,318270
12010,Kerkrade,198536,318270
12034,Kerkrade,199060,319400
12010,Kerkrade,198536,318270
12010,Kerkrade,198536,318270
12010,Kerkrade,198536,318270
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192500,318250
12013,Colmont,192460,318380
12034,Kerkrade,199040,319400
12013,Colmont,192338,318325
12034,Kerkrade,199040,319400
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12034,Kerkrade,199080,319570
12034,Kerkrade,199080,319570
12034,Kerkrade,199080,319570
12034,Kerkrade,199080,319570
12034,Kerkrade,199060,319550
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12043,Heer,178600,315710
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12013,Colmont,192460,318380
12010,Kerkrade,198700,318213
12010,Kerkrade,198700,318213
12010,Kerkrade,198700,318213
12010,Kerkrade,198641,318325
12011,Eygelshoven,202250,323350
12019,Bemelen,180500,317600
12019,Bemelen,180425,317650
12043,Heer,178600,315710
12019,Bemelen,180500,317600
12019,Bemelen,180500,317600
12019,Bemelen,180500,317600
12019,Bemelen,180500,317600
12043,Heer,178600,315710
12019,Bemelen,180269,317676
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
12063,Cadier en Keer,181000,315000
12063,Cadier en Keer,181000,315000
12063,Cadier en Keer,181000,315000
12063,Cadier en Keer,181000,315000
12019,Bemelen,180269,317676
12019,Bemelen,180269,317676
12081,Maastricht,177242,318747
12081,Maastricht,177242,318747
12081,Maastricht,177242,318747
12019,Bemelen,180500,317640
12019,Bemelen,180500,317640
12019,Bemelen,180500,317640
12081,Maastricht,177400,318900
12019,Bemelen,180500,317640
12019,Bemelen,180500,317640
12019,Bemelen,180500,317640
12081,Maastricht,177400,318900
12081,Maastricht,177400,318900
12081,Maastricht,177400,318900
12019,Bemelen,180500,317640
12081,Maastricht,177400,318900
12081,Maastricht,177400,318900
12089,Heerlen,196841,321595
12019,Bemelen,180500,317640
12019,Bemelen,180500,317640
12019,Bemelen,180500,317640
12019,Bemelen,180500,317640
12089,Heerlen,196841,321595
12089,Heerlen,196841,321595
12019,Bemelen,180500,317640
12019,Bemelen,180500,317640
12089,Heerlen,196875,321450
12089,Heerlen,196875,321450
12089,Heerlen,196875,321450
12089,Heerlen,196805,321483
12089,Heerlen,196805,321483
12026,Berg,180800,316500
12089,Heerlen,196713,321599
12089,Heerlen,196713,321599
12026,Berg,180800,316500
12089,Heerlen,196713,321599
12026,Berg,180800,316500
12026,Berg,180800,316500
12097,Mamelis,196270,311750
12097,Mamelis,196270,311750
12026,Berg,180800,316500
12026,Berg,180800,316500
12097,Mamelis,196235,311775
12026,Berg,180750,316540
12097,Mamelis,196235,311775
12097,Mamelis,196300,311800
12026,Berg,180825,316575
12097,Mamelis,196300,311800
12026,Berg,180800,316600
12097,Mamelis,196202,311725
12097,Mamelis,196202,311725
12097,Mamelis,196299,311755
12097,Mamelis,196299,311755
12097,Mamelis,196299,311755
12026,Berg,180800,316600
12026,Berg,180800,316600
12097,Mamelis,196299,311755
12026,Berg,180800,316650
12026,Berg,180800,316650
12026,Berg,180800,316650
12026,Berg,180800,316650
12026,Berg,180800,316650
12026,Berg,180800,316650
12097,Mamelis,196299,311755
12026,Berg,180800,316650
12026,Berg,180750,316540
12098,Bemelen,181970,318450
12098,Bemelen,181970,318450
12026,Berg,180750,316540
12034,Kerkrade,199060,319550
12098,Bemelen,181970,318450
12098,Bemelen,181970,318450
12034,Kerkrade,199060,319550
12105,Kerkrade,201080,319390
12034,Kerkrade,199060,319550
12105,Kerkrade,201080,319390
12034,Kerkrade,199060,319550
12034,Kerkrade,199060,319550
12034,Kerkrade,199060,319550
12105,Kerkrade,201100,319450
12034,Kerkrade,199120,319300
12034,Kerkrade,199120,319300
12105,Kerkrade,201100,319450
12034,Kerkrade,199120,319300
12105,Kerkrade,201090,319470
12105,Kerkrade,201090,319470
12105,Kerkrade,201090,319470
12034,Kerkrade,199040,319400
12105,Kerkrade,201240,319580
12105,Kerkrade,201240,319580
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12105,Kerkrade,201220,319530
12034,Kerkrade,199040,319400
12105,Kerkrade,201140,319430
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12106,Limmel,178063,319961
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12034,Kerkrade,199040,319400
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,177920,319972
12106,Limmel,177920,319972
12106,Limmel,177920,319972
12106,Limmel,177920,319972
12106,Limmel,177920,319972
12106,Limmel,177920,319972
12106,Limmel,177920,319972
12034,Kerkrade,199040,319400
12034,Kerkrade,199080,319570
12034,Kerkrade,199080,319570
12034,Kerkrade,199080,319570
12107,Simpelveld,196540,316340
12107,Simpelveld,196540,316340
12107,Simpelveld,196540,316340
12107,Simpelveld,196480,316390
12107,Simpelveld,196480,316390
12097,Mamelis,196299,311755
12107,Simpelveld,196480,316390
12107,Simpelveld,196480,316390
12097,Mamelis,196299,311755
12107,Simpelveld,196480,316390
12107,Simpelveld,196480,316390
12097,Mamelis,196299,311755
12107,Simpelveld,196470,316390
12107,Simpelveld,196470,316390
12097,Mamelis,196299,311755
12043,Heer,178600,315710
12107,Simpelveld,196460,316310
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12043,Heer,178600,315710
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196622,316324
12107,Simpelveld,196600,316330
12115,Amby,179150,318650
12115,Amby,179150,318650
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12043,Heer,178600,315710
12063,Cadier en Keer,181000,315000
12063,Cadier en Keer,180900,315000
12063,Cadier en Keer,180900,315000
12072,Wijnandsrade,191200,324500
12072,Wijnandsrade,191200,324500
12072,Wijnandsrade,191200,324500
12115,Amby,179091,318780
12072,Wijnandsrade,191190,324500
12072,Wijnandsrade,191340,324520
12072,Wijnandsrade,191340,324520
12072,Wijnandsrade,191340,324520
12115,Amby,179091,318780
12115,Amby,179091,318780
12115,Amby,179091,318780
12115,Amby,179091,318780
12115,Amby,179091,318780
12072,Wijnandsrade,191150,324530
12081,Maastricht,177400,318900
12081,Maastricht,177400,318900
12081,Maastricht,177400,318900
12081,Maastricht,177400,318900
12081,Maastricht,177400,318900
12081,Maastricht,177400,318900
12116,Schaesberg,198020,323390
12116,Schaesberg,198020,323390
12116,Schaesberg,198020,323390
12081,Maastricht,177400,318900
12117,Itteren,177680,322380
12088,Vaesrade,191550,327230
12117,Itteren,177680,322380
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12088,Vaesrade,191550,327230
12088,Vaesrade,191550,327230
12088,Vaesrade,191550,327230
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12088,Vaesrade,191550,327230
12117,Itteren,177640,322320
12088,Vaesrade,191670,327130
12088,Vaesrade,191670,327130
12088,Vaesrade,191590,327260
12088,Vaesrade,191590,327260
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12097,Mamelis,196299,311755
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12088,Vaesrade,191550,327230
12088,Vaesrade,191550,327230
12088,Vaesrade,191550,327230
12089,Heerlen,196841,321595
12117,Itteren,177670,322200
12117,Itteren,177640,322320
12089,Heerlen,196841,321595
12089,Heerlen,196841,321595
12117,Itteren,177640,322320
12089,Heerlen,196841,321595
12089,Heerlen,196875,321450
12089,Heerlen,196875,321450
12089,Heerlen,196713,321599
12089,Heerlen,196713,321599
12097,Mamelis,196299,311755
12097,Mamelis,196299,311755
12097,Mamelis,196299,311755
12097,Mamelis,196270,311750
12097,Mamelis,196270,311750
12118,Landgraaf,199850,321350
12097,Mamelis,196235,311775
12097,Mamelis,196235,311775
12098,Bemelen,181970,318450
12098,Bemelen,181970,318450
12098,Bemelen,181970,318450
12098,Bemelen,181970,318450
12097,Mamelis,196235,311775
12097,Mamelis,196300,311800
12097,Mamelis,196300,311800
12105,Kerkrade,201080,319390
12118,Landgraaf,199800,321330
12118,Landgraaf,199800,321330
12118,Landgraaf,199800,321330
12118,Landgraaf,199800,321330
12118,Landgraaf,199800,321330
12118,Landgraaf,199800,321330
12105,Kerkrade,201100,319450
12105,Kerkrade,201100,319450
12105,Kerkrade,201100,319450
12105,Kerkrade,201080,319390
12120,Gulpen,190250,313300
12120,Gulpen,190250,313300
12105,Kerkrade,201100,319450
12120,Gulpen,190300,313300
12105,Kerkrade,201100,319450
12120,Gulpen,190300,313300
12105,Kerkrade,201090,319470
12120,Gulpen,190250,313300
12120,Gulpen,190250,313300
12120,Gulpen,190250,313300
12120,Gulpen,190250,313300
12120,Gulpen,190250,313300
12120,Gulpen,190250,313300
12105,Kerkrade,201140,319480
12106,Limmel,178063,319961
12120,Gulpen,190250,313300
12106,Limmel,178063,319961
12120,Gulpen,190300,313300
12125,Landgraaf,200700,323960
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12106,Limmel,178063,319961
12106,Limmel,178063,319961
12125,Landgraaf,200730,323930
12106,Limmel,178063,319961
12107,Simpelveld,196540,316340
12125,Landgraaf,200704,323936
12107,Simpelveld,196540,316340
12107,Simpelveld,196540,316340
12135,Huls,195650,317270
12135,Huls,195650,317270
12107,Simpelveld,196540,316340
12107,Simpelveld,196480,316390
12107,Simpelveld,196480,316390
12107,Simpelveld,196470,316390
12107,Simpelveld,196460,316310
12107,Simpelveld,196460,316310
12107,Simpelveld,196622,316324
12135,Huls,195600,317160
12135,Huls,195600,317160
12115,Amby,179125,318700
12115,Amby,179125,318700
12135,Huls,195770,317440
12115,Amby,179125,318700
12115,Amby,179125,318700
12135,Huls,195660,317275
12135,Huls,195600,317300
12136,Kerkrade,201640,320700
12136,Kerkrade,201640,320700
12136,Kerkrade,201640,320700
12115,Amby,179125,318700
12136,Kerkrade,201725,320800
12115,Amby,179125,318700
12115,Amby,179125,318700
12115,Amby,179125,318700
12115,Amby,179125,318700
12115,Amby,179125,318700
12115,Amby,179125,318700
12136,Kerkrade,201600,320660
12115,Amby,179125,318700
12136,Kerkrade,201700,320760
12115,Amby,179125,318700
12136,Kerkrade,201700,320760
12136,Kerkrade,201700,320760
12136,Kerkrade,201700,320760
12115,Amby,179125,318700
12115,Amby,179125,318700
12115,Amby,179125,318700
12115,Amby,179125,318700
12143,Eijsden,178140,310040
12143,Eijsden,178140,310040
12115,Amby,179125,318700
12143,Eijsden,178140,310040
12115,Amby,179125,318700
12115,Amby,179125,318700
12143,Eijsden,178140,310040
12115,Amby,179091,318780
12115,Amby,179091,318780
12115,Amby,179091,318780
12115,Amby,179091,318780
12115,Amby,179091,318780
12115,Amby,179091,318780
12144,Mesch,180220,309180
12115,Amby,179091,318780
12115,Amby,179091,318780
12115,Amby,179000,319000
12115,Amby,179150,318650
12115,Amby,179150,318650
12115,Amby,179150,318650
12116,Schaesberg,198020,323390
12116,Schaesberg,198020,323390
12116,Schaesberg,198020,323390
12116,Schaesberg,198020,323380
12105,Kerkrade,201150,319450
12105,Kerkrade,201220,319530
12105,Kerkrade,201220,319530
12105,Kerkrade,201220,319530
12105,Kerkrade,201100,319490
12117,Itteren,177640,322320
12148,Kerkrade,203640,320117
12117,Itteren,177680,322380
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12148,Kerkrade,203420,320160
12148,Kerkrade,203420,320160
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177650,322255
12117,Itteren,177650,322255
12148,Kerkrade,203501,320201
12148,Kerkrade,203501,320201
12148,Kerkrade,203501,320201
12148,Kerkrade,203501,320201
12117,Itteren,177670,322200
12117,Itteren,177670,322200
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12149,Raren,197390,308820
12149,Raren,197390,308820
12149,Raren,197390,308820
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12117,Itteren,177640,322320
12165,Heerlen,197150,323580
12165,Heerlen,197253,323572
12117,Itteren,177640,322320
12165,Heerlen,197253,323572
12118,Landgraaf,200020,321270
12118,Landgraaf,199800,321250
12165,Heerlen,197253,323572
12165,Heerlen,197253,323572
12118,Landgraaf,199800,321250
12165,Heerlen,197253,323572
12165,Heerlen,197253,323572
12165,Heerlen,197253,323572
12118,Landgraaf,199800,321330
12165,Heerlen,197253,323572
12118,Landgraaf,199800,321330
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191515,325730
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191600,325850
12119,Hoensbroek,191600,325850
12119,Hoensbroek,191600,325850
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12119,Hoensbroek,191460,325550
12118,Landgraaf,199800,321330
12118,Landgraaf,199800,321330
12118,Landgraaf,199800,321330
12168,Rijckholt,179450,310680
12118,Landgraaf,199800,321330
12118,Landgraaf,199800,321330
12168,Rijckholt,179450,310680
12172,Lemiers,198320,310500
12118,Landgraaf,199800,321330
12172,Lemiers,198320,310500
12172,Lemiers,198320,310500
12172,Lemiers,198320,310500
12172,Lemiers,198300,310500
12120,Gulpen,190250,313300
12120,Gulpen,190250,313300
12172,Lemiers,198300,310500
12172,Lemiers,198300,310500
12120,Gulpen,190250,313300
12172,Lemiers,198300,310500
12122,Heerlen,194040,324180
12172,Lemiers,198300,310500
12122,Heerlen,194040,324180
12172,Lemiers,198300,310500
12174,Waubach,201860,324740
12174,Waubach,201860,324740
12122,Heerlen,194040,324180
12122,Heerlen,194040,324180
12174,Waubach,201860,324740
12174,Waubach,201910,324610
12125,Landgraaf,200700,323960
12125,Landgraaf,200734,323928
12174,Waubach,201850,324740
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12174,Waubach,201800,324700
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200734,323928
12125,Landgraaf,200730,323930
12125,Landgraaf,200730,323930
12174,Waubach,201800,324700
12125,Landgraaf,200704,323936
12186,Heugem,177870,315500
12125,Landgraaf,200704,323936
12120,Gulpen,190250,313300
12186,Heugem,177750,315250
12186,Heugem,177750,315250
12186,Heugem,177750,315250
12186,Heugem,177750,315250
12120,Gulpen,190250,313300
12186,Heugem,177861,315416
12186,Heugem,177861,315416
12120,Gulpen,190300,313300
12186,Heugem,177861,315416
12120,Gulpen,190300,313300
12120,Gulpen,190300,313300
12120,Gulpen,190250,313300
12186,Heugem,177861,315416
12186,Heugem,177861,315416
12186,Heugem,177861,315416
12186,Heugem,177861,315416
12186,Heugem,177861,315416
12120,Gulpen,190300,313300
12135,Huls,195650,317270
12135,Huls,195650,317270
12135,Huls,195650,317270
12191,Mechelen,192140,312150
12191,Mechelen,192140,312150
12135,Huls,195650,317270
12191,Mechelen,192140,312150
12135,Huls,195650,317270
12191,Mechelen,192140,312150
12218,Gronsveld,177866,312750
12135,Huls,195650,317270
12136,Kerkrade,201725,320800
12136,Kerkrade,201500,320750
12218,Gronsveld,177849,312874
12136,Kerkrade,201700,320800
12218,Gronsveld,177849,312874
12136,Kerkrade,201700,320800
12136,Kerkrade,201700,320800
12218,Gronsveld,177849,312874
12218,Gronsveld,177849,312874
12218,Gronsveld,177849,312874
12218,Gronsveld,177976,312853
12218,Gronsveld,177976,312853
12218,Gronsveld,177976,312853
12218,Gronsveld,177976,312853
12218,Gronsveld,177976,312853
12136,Kerkrade,201700,320800
12136,Kerkrade,201600,320660
12136,Kerkrade,201500,320500
12225,Gronsveld,178950,313800
12225,Gronsveld,178950,313800
12225,Gronsveld,178950,313800
12136,Kerkrade,201700,320760
12135,Huls,195650,317270
12135,Huls,195650,317270
12135,Huls,195600,317160
12135,Huls,195600,317160
12135,Huls,195600,317160
12135,Huls,195620,317140
12233,Kerkrade,200541,318897
12233,Kerkrade,200360,318850
12135,Huls,195620,317140
12233,Kerkrade,200450,318950
12235,Lemiers,196720,311250
12235,Lemiers,196720,311250
12235,Lemiers,196720,311250
12143,Eijsden,178140,310040
12143,Eijsden,178140,310040
12235,Lemiers,196720,311250
12235,Lemiers,196720,311250
12143,Eijsden,178140,310040
12238,Winthagen,192780,319650
12238,Winthagen,192780,319650
12144,Mesch,180220,309180
12144,Mesch,180220,309180
12144,Mesch,180220,309180
12144,Mesch,180220,309180
12144,Mesch,180220,309180
12144,Mesch,180220,309180
12144,Mesch,180220,309180
12144,Mesch,180220,309180
12144,Mesch,180220,309180
12243,Mesch,179870,308650
12144,Mesch,180220,309180
12144,Mesch,180220,309180
12144,Mesch,180220,309180
12144,Mesch,180021,309166
12143,Eijsden,178140,310040
12143,Eijsden,178140,310040
12143,Eijsden,178140,310040
12243,Mesch,179840,308640
12143,Eijsden,178140,310040
12143,Eijsden,178140,310040
12143,Eijsden,178140,310040
12143,Eijsden,178140,310040
12148,Kerkrade,203550,320130
12148,Kerkrade,203560,320300
12148,Kerkrade,203560,320300
12148,Kerkrade,203560,320300
12148,Kerkrade,203573,320258
12148,Kerkrade,203573,320258
12148,Kerkrade,203640,320117
12243,Mesch,179870,308650
12148,Kerkrade,203640,320117
12148,Kerkrade,203625,320338
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12148,Kerkrade,203625,320338
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12244,Heerlen,197400,322300
12249,Maastricht,177140,318000
12249,Maastricht,177120,318058
12249,Maastricht,177286,318129
12249,Maastricht,177286,318129
12148,Kerkrade,203501,320201
12148,Kerkrade,203501,320201
12148,Kerkrade,203501,320201
12148,Kerkrade,203501,320201
12148,Kerkrade,203501,320201
12148,Kerkrade,203501,320201
12148,Kerkrade,203501,320201
12149,Raren,197390,308820
12165,Heerlen,197150,323580
12165,Heerlen,197150,323580
12249,Maastricht,177150,318100
12165,Heerlen,197150,323580
12165,Heerlen,197150,323580
12165,Heerlen,197253,323572
12262,Bocholtz,198240,312980
12165,Heerlen,197253,323572
12262,Bocholtz,198240,312980
12165,Heerlen,197253,323572
12271,Kerkrade,201550,321350
12165,Heerlen,197253,323572
12271,Kerkrade,201350,321350
12271,Kerkrade,201350,321350
12271,Kerkrade,201350,321350
12271,Kerkrade,201350,321350
12165,Heerlen,197253,323572
12148,Kerkrade,203553,320244
12271,Kerkrade,201350,321350
12148,Kerkrade,203553,320244
12148,Kerkrade,203553,320244
12271,Kerkrade,201350,321350
12148,Kerkrade,203584,320117
12272,Rimburg,204002,325420
12272,Rimburg,204002,325420
12272,Rimburg,204002,325420
12148,Kerkrade,203551,320280
12272,Rimburg,204002,325420
12148,Kerkrade,203551,320280
12148,Kerkrade,203641,320309
12272,Rimburg,204120,325400
12168,Rijckholt,179450,310680
